series,config,market_title,cum_trades,trade_progress,yes_price,truth,tick,ts,volume,slug,real_cum_trades
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0,0.0,0.54,0.0,0.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,4.0,0.05970149253731343,0.54,0.0,0.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,6.0,0.08955223880597014,0.54,0.0,1.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,10.0,0.14925373134328357,0.525,0.0,2.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,12.0,0.1791044776119403,0.53,0.0,3.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,14.0,0.208955223880597,0.53,0.0,4.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,21.0,0.31343283582089554,0.525,0.0,5.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,21.0,0.31343283582089554,0.525,0.0,6.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,24.0,0.3582089552238806,0.525,0.0,7.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,24.0,0.3582089552238806,0.525,0.0,8.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,24.0,0.3582089552238806,0.525,0.0,9.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,28.0,0.417910447761194,0.525,0.0,10.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,32.0,0.47761194029850745,0.525,0.0,11.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,33.0,0.4925373134328358,0.53,0.0,12.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,40.0,0.5970149253731343,0.52,0.0,13.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,48.0,0.7164179104477612,0.54,0.0,14.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,55.0,0.8208955223880597,0.52,0.0,15.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,58.0,0.8656716417910447,0.53,0.0,16.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,59.0,0.8805970149253731,0.52,0.0,17.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,60.0,0.8955223880597015,0.525,0.0,18.0,,,,
模拟市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,67.0,1.0,0.515,0.0,19.0,,,,
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.0,0.0,0.5138888905137923,0.0,,2025-09-04 01:05:44+00:00,9833.7929,nfl-bal-buf-2025-09-07,36.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,0.8481012658227848,0.012658227848101266,0.5186111218067544,0.0,,2025-09-04 21:57:38+00:00,5732.535182,nfl-bal-buf-2025-09-07,72.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,1.6962025316455696,0.02531645569620253,0.5259680966114573,0.0,,2025-09-05 22:54:38+00:00,1884.3383660000002,nfl-bal-buf-2025-09-07,108.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,2.5443037974683547,0.0379746835443038,0.5248571460070272,0.0,,2025-09-06 21:47:18+00:00,4540.1336870000005,nfl-bal-buf-2025-09-07,143.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,3.392405063291139,0.05063291139240506,0.5249999969583824,0.0,,2025-09-07 06:59:46+00:00,8812.529251,nfl-bal-buf-2025-09-07,179.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,4.2405063291139244,0.06329113924050633,0.525277791517624,0.0,,2025-09-07 14:33:36+00:00,3081.868853,nfl-bal-buf-2025-09-07,215.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,5.088607594936709,0.0759493670886076,0.5239947515218865,0.0,,2025-09-07 16:31:44+00:00,15734.241377,nfl-bal-buf-2025-09-07,250.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,5.936708860759493,0.08860759493670886,0.5214106197515895,0.0,,2025-09-07 17:48:00+00:00,2779.391344,nfl-bal-buf-2025-09-07,286.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,6.784810126582278,0.10126582278481013,0.5252777729139573,0.0,,2025-09-07 18:22:26+00:00,3489.566742,nfl-bal-buf-2025-09-07,322.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,7.632911392405063,0.11392405063291139,0.5261033088943867,0.0,,2025-09-07 19:26:52+00:00,1848.034978,nfl-bal-buf-2025-09-07,358.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,8.481012658227849,0.12658227848101267,0.5260000148842441,0.0,,2025-09-07 19:55:18+00:00,197642.656075,nfl-bal-buf-2025-09-07,393.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,9.329113924050633,0.13924050632911392,0.5327310408316925,0.0,,2025-09-07 20:37:58+00:00,24497.833941000004,nfl-bal-buf-2025-09-07,429.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,10.177215189873419,0.1518987341772152,0.5255612343597278,0.0,,2025-09-07 21:29:04+00:00,11359.257276,nfl-bal-buf-2025-09-07,465.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,11.025316455696203,0.16455696202531644,0.5265714296760478,0.0,,2025-09-07 21:50:00+00:00,4270.299993,nfl-bal-buf-2025-09-07,500.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,11.873417721518987,0.17721518987341772,0.5286111107813797,0.0,,2025-09-07 22:14:08+00:00,146587.056786,nfl-bal-buf-2025-09-07,536.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,12.721518987341772,0.189873417721519,0.5274999994978492,0.0,,2025-09-07 22:46:00+00:00,13985.588846,nfl-bal-buf-2025-09-07,572.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,13.569620253164556,0.20253164556962025,0.5277777780394559,0.0,,2025-09-07 23:03:56+00:00,120554.775094,nfl-bal-buf-2025-09-07,608.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,14.417721518987342,0.21518987341772153,0.5257142762811973,0.0,,2025-09-07 23:16:58+00:00,64691.656983,nfl-bal-buf-2025-09-07,643.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,15.265822784810126,0.22784810126582278,0.526388888734976,0.0,,2025-09-07 23:28:58+00:00,127796.860116,nfl-bal-buf-2025-09-07,679.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,16.11392405063291,0.24050632911392406,0.5244444424696391,0.0,,2025-09-07 23:39:22+00:00,13801.266783000001,nfl-bal-buf-2025-09-07,715.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,16.962025316455698,0.25316455696202533,0.5268571354320666,0.0,,2025-09-07 23:52:12+00:00,35562.636645,nfl-bal-buf-2025-09-07,750.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,17.81012658227848,0.26582278481012656,0.5255555612059938,0.0,,2025-09-08 00:07:04+00:00,112060.19524500001,nfl-bal-buf-2025-09-07,786.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,18.658227848101266,0.27848101265822783,0.523051426636963,0.0,,2025-09-08 00:15:04+00:00,79471.226694,nfl-bal-buf-2025-09-07,822.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,19.50632911392405,0.2911392405063291,0.518206195697876,0.0,,2025-09-08 00:22:52+00:00,93717.892751,nfl-bal-buf-2025-09-07,858.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,20.354430379746837,0.3037974683544304,0.48914646606049406,0.0,,2025-09-08 00:27:12+00:00,22218.303992,nfl-bal-buf-2025-09-07,893.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,21.20253164556962,0.31645569620253167,0.4219444454940495,0.0,,2025-09-08 00:30:24+00:00,4958.184278,nfl-bal-buf-2025-09-07,929.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,22.050632911392405,0.3291139240506329,0.4159161596177313,0.0,,2025-09-08 00:36:16+00:00,7479.541655999999,nfl-bal-buf-2025-09-07,965.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,22.89873417721519,0.34177215189873417,0.45708627024358556,0.0,,2025-09-08 00:40:20+00:00,3062.748749,nfl-bal-buf-2025-09-07,1000.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,23.746835443037973,0.35443037974683544,0.41999331585784666,0.0,,2025-09-08 00:45:34+00:00,17594.357778999998,nfl-bal-buf-2025-09-07,1036.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,24.59493670886076,0.3670886075949367,0.40158405534029057,0.0,,2025-09-08 00:48:32+00:00,5444.268115,nfl-bal-buf-2025-09-07,1072.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,25.443037974683545,0.379746835443038,0.4658330205342436,0.0,,2025-09-08 00:52:28+00:00,19078.716026000002,nfl-bal-buf-2025-09-07,1108.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,26.29113924050633,0.3924050632911392,0.5124172133361651,0.0,,2025-09-08 00:57:04+00:00,4228.954386,nfl-bal-buf-2025-09-07,1143.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,27.139240506329113,0.4050632911392405,0.587403645473688,0.0,,2025-09-08 00:59:18+00:00,25200.011383,nfl-bal-buf-2025-09-07,1179.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,27.9873417721519,0.4177215189873418,0.6115919932670696,0.0,,2025-09-08 01:03:20+00:00,22481.596193,nfl-bal-buf-2025-09-07,1215.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,28.835443037974684,0.43037974683544306,0.6963391511357255,0.0,,2025-09-08 01:06:58+00:00,12301.696133999998,nfl-bal-buf-2025-09-07,1250.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,29.683544303797465,0.4430379746835443,0.7801838234622017,0.0,,2025-09-08 01:10:24+00:00,12720.550215,nfl-bal-buf-2025-09-07,1286.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,30.531645569620252,0.45569620253164556,0.78817951936631,0.0,,2025-09-08 01:14:54+00:00,14748.672157,nfl-bal-buf-2025-09-07,1322.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,31.379746835443036,0.46835443037974683,0.7579025603684486,0.0,,2025-09-08 01:17:12+00:00,9357.730192,nfl-bal-buf-2025-09-07,1358.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,32.22784810126582,0.4810126582278481,0.763436592444854,0.0,,2025-09-08 01:23:02+00:00,31448.241603000002,nfl-bal-buf-2025-09-07,1393.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,33.07594936708861,0.4936708860759494,0.8218601540615766,0.0,,2025-09-08 01:27:02+00:00,40318.35682,nfl-bal-buf-2025-09-07,1429.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,33.924050632911396,0.5063291139240507,0.8421771540793457,0.0,,2025-09-08 01:31:14+00:00,51073.565442,nfl-bal-buf-2025-09-07,1465.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,34.77215189873418,0.5189873417721519,0.8152283497594922,0.0,,2025-09-08 01:34:56+00:00,6919.937537000001,nfl-bal-buf-2025-09-07,1500.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,35.62025316455696,0.5316455696202531,0.824165043998503,0.0,,2025-09-08 01:39:52+00:00,11244.857097,nfl-bal-buf-2025-09-07,1536.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,36.46835443037975,0.5443037974683544,0.7936964804685718,0.0,,2025-09-08 01:44:12+00:00,11923.923426,nfl-bal-buf-2025-09-07,1572.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,37.31645569620253,0.5569620253164557,0.7763888819927917,0.0,,2025-09-08 01:54:00+00:00,14648.99565,nfl-bal-buf-2025-09-07,1608.0
真实市场价格,rq1_m09_s0,NFL乌鸦对比尔比赛结果,38.164556962025316,0.569620253164557,0.8171856755045045,0.0,,2025-09-08 02:00:10+00:00,78191.869336,nfl-bal-buf-2025-09-07,1643.0
