series,config,market_title,cum_trades,trade_progress,yes_price,truth,tick,ts,volume,slug
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,0.0,0.0,0.86,0.0,0.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,1.0,0.02127659574468085,0.86,0.0,0.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,1.0,0.02127659574468085,0.8300000000000001,0.0,1.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,7.0,0.14893617021276595,0.845,0.0,2.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,9.0,0.19148936170212766,0.845,0.0,3.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,11.0,0.23404255319148937,0.845,0.0,4.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,15.0,0.3191489361702128,0.8500000000000001,0.0,5.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,16.0,0.3404255319148936,0.85,0.0,6.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,19.0,0.40425531914893614,0.835,0.0,7.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,21.0,0.44680851063829785,0.835,0.0,8.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,24.0,0.5106382978723404,0.835,0.0,9.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,25.0,0.5319148936170213,0.835,0.0,10.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,28.0,0.5957446808510638,0.835,0.0,11.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,29.0,0.6170212765957447,0.835,0.0,12.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,34.0,0.723404255319149,0.8150000000000001,0.0,13.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,34.0,0.723404255319149,0.8150000000000001,0.0,14.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,35.0,0.7446808510638298,0.805,0.0,15.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,43.0,0.9148936170212766,0.78,0.0,16.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,45.0,0.9574468085106383,0.76,0.0,17.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,47.0,1.0,0.76,0.0,18.0,,,
模拟市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,47.0,1.0,0.76,0.0,19.0,,,
真实市场价格,rq1_m07_s0,MicroStrategy继续购买比特币,0.0,0.0,0.7110055458872129,0.0,,2025-08-26 17:17:23+00:00,108.050133,will-microstrategy-purchase-bitcoin-august-26-september-1
